customer_id,insured_period,residential,building_painted,building_fenced,garden,settlement,target,insured_period_round,scaled_building_dim,year_of_observation,year_of_occupancy,years_active,year_of_observation_freq_encode,year_of_occupancy_freq_encode,years_active_freq_encode,building_type_2,building_type_3,building_type_4,quarter_Q2,quarter_Q3,quarter_Q4,decades_active_D2,decades_active_D3,decades_active_D4,decades_active_D5,decades_active_D6,decades_active_D7,decades_active_D8
H2238,0.35890411,0,0,0,1,0,0.0,5,0.07291890729189074,2013,1960,53,2093,3733,989,1,0,0,1,0,0,0,0,0,0,1,0,0
H2394,1.0,0,0,0,1,0,0.0,12,0.41922994192299423,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H2494,1.0,0,1,0,1,0,0.0,12,0.1180899118089912,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H2562,0.41095890399999996,0,1,0,1,0,0.0,5,0.23639492363949238,2014,1960,54,1517,3733,680,1,0,0,1,0,0,0,0,0,0,1,0,0
H270,0.183561644,1,0,0,1,0,0.0,3,0.31060443106044316,2015,1960,55,1218,3733,561,1,0,0,0,0,0,0,0,0,0,1,0,0
H2733,0.0,0,0,0,1,0,1.0,1,0.09012690901269091,2012,1960,52,2225,3733,1104,1,0,0,0,0,0,0,0,0,1,0,0,0
H2821,0.832876712,0,0,0,1,0,0.0,9,0.05140890514089051,2013,1960,53,2093,3733,989,1,0,0,0,1,0,0,0,0,0,1,0,0
H2983,1.0,0,0,0,1,0,0.0,12,0.393417939341794,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H3009,0.0,0,0,0,1,0,0.0,1,0.08367390836739085,2015,1960,55,1218,3733,561,1,0,0,0,0,0,0,0,0,0,1,0,0
H3218,0.9150684929999999,0,0,0,1,0,1.0,10,0.13744891374489138,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H3247,0.0,0,0,0,1,0,0.0,1,0.06431490643149065,2014,1960,54,1517,3733,680,1,0,0,0,0,0,0,0,0,0,1,0,0
H3559,1.0,0,0,0,1,0,0.0,12,0.04925790492579049,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H38,0.030054645,0,0,1,0,1,0.0,1,0.494514949451495,2016,1934,82,1093,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
H4108,1.0,0,1,0,1,0,1.0,12,0.5160249516024952,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H4745,1.0,0,0,0,1,0,0.0,12,0.18261991826199184,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H4758,1.0,0,1,0,1,0,0.0,12,0.3224349322434933,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H4789,0.219178082,1,1,0,1,0,0.0,3,0.5160249516024952,2015,1960,55,1218,3733,561,1,0,0,0,0,0,0,0,0,0,1,0,0
H4935,1.0,0,1,0,1,0,0.0,12,0.1288449128844913,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H4962,1.0,0,1,0,1,0,0.0,12,0.05097870509787051,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H5031,1.0,0,0,0,1,0,1.0,12,0.35469993546999357,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H5035,1.0,0,1,0,1,0,1.0,12,0.4299849429984943,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H5036,1.0,0,1,0,1,0,0.0,12,0.19767691976769197,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H51,0.7780821920000001,0,0,0,1,0,0.0,9,0.09657990965799097,2013,1960,53,2093,3733,989,1,0,0,0,1,0,0,0,0,0,1,0,0
H5145,0.99726776,0,1,0,1,0,0.0,12,0.05140890514089051,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H5278,0.0,0,1,0,1,0,0.0,1,0.03204990320499032,2013,1960,53,2093,3733,989,1,0,0,0,0,0,0,0,0,0,1,0,0
H5813,1.0,0,0,0,1,0,0.0,12,0.34824693482469354,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H5814,1.0,0,0,0,1,0,0.0,12,0.34824693482469354,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H6171,1.0,0,1,0,1,0,0.0,12,0.08367390836739085,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6264,1.0,1,0,0,1,0,0.0,12,0.20412992041299205,2016,1980,36,1093,1525,203,1,0,0,0,0,1,0,0,1,0,0,0,0
H6484,1.0,0,1,0,1,0,0.0,12,0.19337491933749193,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6569,1.0,1,0,0,1,0,0.0,12,0.16326091632609163,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H6700,1.0,1,1,0,1,0,0.0,12,0.053559905355990534,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H6897,1.0,1,1,0,1,0,0.0,12,0.07506990750699076,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H6969,1.0,1,0,0,1,0,0.0,12,0.19337491933749193,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H70,1.0,0,1,0,1,0,1.0,12,0.1288449128844913,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H7085,1.0,0,1,0,1,0,1.0,12,0.10195741019574103,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H12648,1.0,0,1,0,1,0,0.0,12,0.2374704237470424,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H13176,0.323287671,0,1,0,1,0,0.0,4,0.06431490643149065,2014,1960,54,1517,3733,680,1,0,0,1,0,0,0,0,0,0,1,0,0
H13400,1.0,0,0,1,0,1,0.0,12,0.13959991395999138,2013,1940,73,2093,72,20,1,0,0,0,0,1,0,0,0,0,0,0,1
H1342,1.0,0,0,0,1,0,0.0,12,0.09614970961497098,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H13782,1.0,0,1,0,1,0,0.0,12,0.3869649386964939,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H13783,1.0,0,1,0,1,0,0.0,12,0.3869649386964939,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H14487,1.0,0,1,0,1,0,1.0,12,0.029898902989890303,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H14795,1.0,0,1,0,1,0,1.0,12,0.3740589374058938,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H14802,1.0,0,1,0,1,0,0.0,12,0.1094859109485911,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H14803,1.0,0,1,0,1,0,0.0,12,0.1094859109485911,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H14808,1.0,0,1,0,1,0,0.0,12,0.07506990750699076,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H14899,1.0,0,1,0,1,0,0.0,12,0.1503549150354915,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H14900,1.0,0,1,0,1,0,1.0,12,0.1503549150354915,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H14901,1.0,0,1,0,1,0,0.0,12,0.1503549150354915,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H14943,1.0,0,1,0,1,0,0.0,12,0.17724241772424176,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H1498,0.41369863,0,0,0,1,0,0.0,5,0.04925790492579049,2013,1980,33,2093,1525,423,1,0,0,1,0,0,0,0,1,0,0,0,0
H1499,1.0,0,0,1,0,1,0.0,12,0.490212949021295,2012,1970,42,2225,289,86,1,0,0,0,0,1,0,0,1,0,0,0,0
H1500,1.0,0,0,1,0,1,0.0,12,0.490212949021295,2013,1970,43,2093,289,90,1,0,0,0,0,1,0,0,0,1,0,0,0
H1501,1.0,0,0,1,0,1,0.0,12,0.490212949021295,2015,1970,45,1218,289,59,1,0,0,0,0,1,0,0,0,1,0,0,0
H16836,1.0,1,0,1,0,1,0.0,12,0.20628092062809206,2012,1950,62,2225,315,88,1,0,0,0,0,1,0,0,0,0,1,0,0
H1930,1.0,0,1,0,1,0,0.0,12,0.10131211013121103,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H19634,0.99726776,0,0,1,0,1,1.0,12,0.14175091417509142,2016,1950,66,1093,315,50,1,0,0,0,0,1,0,0,0,0,0,1,0
H19978,0.166666667,1,0,1,0,1,0.0,3,0.19337491933749193,2016,1975,41,1093,61,35,1,0,0,0,0,0,0,0,1,0,0,0,0
H2556,1.0,0,1,0,1,0,0.0,12,0.3439449343944935,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H3010,0.0,0,0,0,1,0,1.0,1,0.09657990965799097,2013,1960,53,2093,3733,989,1,0,0,0,0,0,0,0,0,0,1,0,0
H3011,0.0,0,0,0,1,0,0.0,1,0.09657990965799097,2015,1960,55,1218,3733,561,1,0,0,0,0,0,0,0,0,0,1,0,0
H3205,1.0,0,1,0,1,0,0.0,12,0.3762099376209938,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H3991,1.0,0,1,0,1,0,0.0,12,0.0686169068616907,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H4089,1.0,0,1,0,1,0,0.0,12,0.10303291030329104,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H4539,1.0,0,0,0,1,0,0.0,12,0.17616691761669176,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H4663,1.0,0,1,0,1,0,0.0,12,0.021294902129490215,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H4664,1.0,0,1,0,1,0,0.0,12,0.021294902129490215,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H4813,1.0,0,1,0,1,0,0.0,12,0.3224349322434933,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H4882,1.0,0,1,0,1,0,0.0,12,0.14175091417509142,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H5079,1.0,0,1,0,1,0,0.0,12,0.09657990965799097,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H5377,1.0,0,1,0,1,0,0.0,12,0.1180899118089912,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H5906,1.0,0,0,0,1,0,0.0,12,0.12239191223919124,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6411,1.0,1,0,0,1,0,0.0,12,0.3439449343944935,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H6844,1.0,1,1,0,1,0,0.0,12,0.08604000860400086,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H6845,0.393442623,1,1,0,1,0,0.0,5,0.08604000860400086,2016,1960,56,1093,3733,457,1,0,0,1,0,0,0,0,0,0,1,0,0
H6948,0.47540983600000003,1,1,0,1,0,0.0,6,0.1503549150354915,2016,1960,56,1093,3733,457,1,0,0,1,0,0,0,0,0,0,1,0,0
H6966,1.0,1,1,0,1,0,0.0,12,0.4299849429984943,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H6967,0.328767123,1,1,0,1,0,0.0,4,0.4299849429984943,2013,1980,33,2093,1525,423,1,0,0,1,0,0,0,0,1,0,0,0,0
H7195,1.0,0,1,0,1,0,0.0,12,0.19337491933749193,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H7346,1.0,1,0,0,1,0,0.0,12,0.1890729189072919,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H7386,1.0,1,1,0,1,0,0.0,12,0.17186491718649172,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H12714,1.0,0,0,1,0,1,1.0,12,0.8343729834372984,2012,2006,6,2225,45,48,1,0,0,0,0,1,0,0,0,0,0,0,0
H13668,1.0,0,1,0,1,0,0.0,12,0.07722090772209078,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H13669,1.0,0,1,0,1,0,0.0,12,0.07722090772209078,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H13726,1.0,0,1,0,1,0,1.0,12,0.22563992256399226,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H13727,0.99726776,0,1,0,1,0,0.0,12,0.22563992256399226,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H14220,1.0,0,1,0,1,0,1.0,12,0.06431490643149065,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H14873,1.0,0,1,0,1,0,0.0,12,0.8386749838674984,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H14916,1.0,0,1,1,0,1,0.0,12,0.9354699935469993,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H15168,1.0,0,0,1,0,1,0.0,12,0.705958270595827,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H15337,1.0,0,0,1,0,1,0.0,12,0.8816949881694989,2016,1970,46,1093,289,62,1,0,0,0,0,1,0,0,0,1,0,0,0
H15355,1.0,0,0,1,0,1,0.0,12,0.08152290815229082,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H1590,1.0,1,1,0,1,0,0.0,12,0.1094859109485911,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H17097,1.0,0,0,1,0,1,0.0,12,0.7633899763389976,2012,2001,11,2225,32,37,1,0,0,0,0,1,0,0,0,0,0,0,0
H18567,1.0,0,0,1,0,1,0.0,12,0.2837169283716929,2013,1950,63,2093,315,94,1,0,0,0,0,1,0,0,0,0,0,1,0
H19239,0.465753425,0,0,1,0,1,0.0,6,0.5375349537534954,2013,1960,53,2093,3733,989,1,0,0,1,0,0,0,0,0,0,1,0,0
H19481,0.7945205479999999,0,0,1,0,1,1.0,9,0.5590449559044955,2014,1960,54,1517,3733,680,1,0,0,0,1,0,0,0,0,0,1,0,0
H3012,0.0,0,0,0,1,0,0.0,1,0.18692191869219188,2015,1960,55,1218,3733,561,1,0,0,0,0,0,0,0,0,0,1,0,0
H3417,0.0,0,0,0,1,0,0.0,1,0.08152290815229082,2014,1960,54,1517,3733,680,1,0,0,0,0,0,0,0,0,0,1,0,0
H4761,1.0,1,1,0,1,0,0.0,12,0.03204990320499032,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H5042,1.0,0,0,0,1,0,1.0,12,0.5160249516024952,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H5415,1.0,0,1,0,1,0,1.0,12,0.7055280705528071,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H594,1.0,0,0,0,1,0,0.0,12,0.2299419229941923,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H595,1.0,0,0,0,1,0,1.0,12,0.2299419229941923,2013,1980,33,2093,1525,423,1,0,0,0,0,1,0,0,1,0,0,0,0
H6121,0.747945205,1,0,0,1,0,1.0,8,0.4299849429984943,2013,1960,53,2093,3733,989,1,0,0,0,1,0,0,0,0,0,1,0,0
H6994,1.0,0,1,0,1,0,0.0,12,0.21488492148849214,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H7070,0.99726776,0,1,0,1,0,0.0,12,0.1525059152505915,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H7345,1.0,1,1,0,1,0,0.0,12,0.3224349322434933,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H7408,1.0,1,1,0,1,0,0.0,12,0.3654549365454937,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H12782,1.0,0,1,0,1,0,0.0,12,0.4353624435362444,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H13785,1.0,0,1,0,1,0,0.0,12,0.6450849645084965,2013,1980,33,2093,1525,423,1,0,0,0,0,1,0,0,1,0,0,0,0
H1386,1.0,0,0,1,0,1,0.0,12,0.17702731770273178,2014,1950,64,1517,315,63,1,0,0,0,0,1,0,0,0,0,0,1,0
H13909,0.224657534,0,1,0,1,0,0.0,3,0.0793719079371908,2013,1960,53,2093,3733,989,1,0,0,0,0,0,0,0,0,0,1,0,0
H13980,1.0,0,1,0,1,0,0.0,12,0.3854592385459239,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H14167,1.0,0,1,0,1,0,0.0,12,0.03204990320499032,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H14314,1.0,0,0,1,0,1,0.0,12,0.4848354484835449,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H14626,0.7315068490000001,0,0,1,0,1,1.0,8,0.37943643794364385,2014,1970,44,1517,289,72,1,0,0,0,1,0,0,0,0,1,0,0,0
H14796,1.0,0,1,0,1,0,0.0,12,0.4256829425682943,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H14812,1.0,0,1,0,1,0,0.0,12,0.4880619488061949,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H14813,1.0,0,1,0,1,0,1.0,12,0.4880619488061949,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H14814,1.0,0,1,0,1,0,0.0,12,0.4880619488061949,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H1487,1.0,0,0,1,0,1,0.0,12,0.5857173585717359,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H17073,1.0,1,0,1,0,1,0.0,12,0.1288449128844913,2016,1970,46,1093,289,62,1,0,0,0,0,1,0,0,0,1,0,0,0
H17255,1.0,0,0,1,0,1,0.0,12,0.018068401806840183,2012,1950,62,2225,315,88,1,0,0,0,0,1,0,0,0,0,1,0,0
H18138,1.0,0,0,1,0,1,0.0,12,0.494514949451495,2014,1970,44,1517,289,72,1,0,0,0,0,1,0,0,0,1,0,0,0
H19694,1.0,0,0,1,0,1,0.0,12,0.40847494084749414,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H2120,0.0,0,0,0,1,0,0.0,1,0.1288449128844913,2014,1980,34,1517,1525,298,1,0,0,0,0,0,0,0,1,0,0,0,0
H2406,1.0,0,0,0,1,0,0.0,12,0.26263712626371266,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H3217,0.99726776,0,1,0,1,0,0.0,12,0.5439879543987954,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H3235,1.0,0,0,0,1,0,0.0,12,0.2643579264357927,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H3552,0.99726776,0,1,0,1,0,0.0,12,0.2794149279414928,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H4238,1.0,0,1,0,1,0,0.0,12,0.41277694127769415,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H4380,0.99726776,0,1,0,1,0,0.0,12,0.40417294041729407,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H4665,1.0,0,1,0,1,0,0.0,12,0.4848354484835449,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H4666,1.0,0,1,0,1,0,0.0,12,0.4848354484835449,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H4862,1.0,0,1,0,1,0,0.0,12,0.2540331254033126,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H4863,1.0,0,1,0,1,0,0.0,12,0.2540331254033126,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H5127,1.0,0,1,0,1,0,1.0,12,0.8773929877392987,2014,1988,26,1517,720,158,1,0,0,0,0,1,0,1,0,0,0,0,0
H12995,1.0,0,0,1,0,1,0.0,12,0.7741449774144977,2015,1970,45,1218,289,59,1,0,0,0,0,1,0,0,0,1,0,0,0
H13095,0.747945205,1,1,0,1,0,0.0,8,0.10518391051839106,2014,1960,54,1517,3733,680,1,0,0,0,1,0,0,0,0,0,1,0,0
H14379,0.467213115,1,1,0,1,0,0.0,6,0.021294902129490215,2012,1980,32,2225,1525,455,1,0,0,1,0,0,0,1,0,0,0,0,0
H16364,1.0,0,0,1,0,1,0.0,12,0.9677349967734997,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H16955,1.0,0,0,1,0,1,0.0,12,0.09227790922779093,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H19109,1.0,0,0,1,0,1,1.0,12,0.7096149709614971,2015,1998,17,1218,24,30,1,0,0,0,0,1,1,0,0,0,0,0,0
H3161,0.0,0,0,0,1,0,0.0,1,0.09657990965799097,2013,1960,53,2093,3733,989,1,0,0,0,0,0,0,0,0,0,1,0,0
H3333,0.994535519,0,0,0,1,0,0.0,12,0.08582490858249087,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H3496,1.0,0,0,0,1,0,0.0,12,0.040653904065390406,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H3497,0.24590163899999998,0,0,0,1,0,0.0,3,0.040653904065390406,2016,1960,56,1093,3733,457,1,0,0,0,0,0,0,0,0,0,1,0,0
H13764,1.0,0,1,0,1,0,0.0,12,0.21488492148849214,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H13816,1.0,0,0,1,0,1,0.0,12,0.17186491718649172,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H1664,1.0,0,0,0,1,0,0.0,12,0.07571520757152077,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H18709,1.0,0,0,1,0,1,0.0,12,0.07614540761454076,2015,1970,45,1218,289,59,1,0,0,0,0,1,0,0,0,1,0,0,0
H2738,1.0,0,0,1,0,1,0.0,12,0.11206711120671113,2013,1964,49,2093,18,21,1,0,0,0,0,1,0,0,0,1,0,0,0
H2739,1.0,0,0,1,0,1,0.0,12,0.11206711120671113,2015,1964,51,1218,18,25,1,0,0,0,0,1,0,0,0,1,0,0,0
H13755,0.99726776,0,1,0,1,0,0.0,12,0.1288449128844913,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H17314,1.0,1,0,1,0,1,1.0,12,0.8750268875026888,2012,2001,11,2225,32,37,1,0,0,0,0,1,0,0,0,0,0,0,0
H4016,1.0,0,0,0,1,0,0.0,12,0.09787050978705099,2015,1980,35,1218,1525,222,1,0,0,0,0,1,0,0,1,0,0,0,0
H4608,1.0,0,1,0,1,0,0.0,12,0.16110991611099162,2013,1980,33,2093,1525,423,1,0,0,0,0,1,0,0,1,0,0,0,0
H5925,0.978082192,0,0,0,1,0,0.0,12,0.0692622069262207,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H12641,1.0,0,1,0,1,0,0.0,12,0.1503549150354915,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H12642,1.0,0,1,0,1,0,0.0,12,0.1503549150354915,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H15999,0.99726776,0,0,1,0,1,1.0,12,0.9726822972682297,2012,2009,3,2225,77,21,1,0,0,0,0,1,0,0,0,0,0,0,0
H2094,1.0,0,0,0,1,0,0.0,12,0.4570875457087546,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H2823,1.0,0,0,0,1,0,1.0,12,0.5590449559044955,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H3207,1.0,0,1,0,1,0,1.0,12,0.4065390406539041,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H3208,1.0,0,1,0,1,0,0.0,12,0.4065390406539041,2015,1980,35,1218,1525,222,1,0,0,0,0,1,0,0,1,0,0,0,0
H3209,1.0,0,1,0,1,0,1.0,12,0.4065390406539041,2013,1980,33,2093,1525,423,1,0,0,0,0,1,0,0,1,0,0,0,0
H5159,1.0,1,0,1,0,1,0.0,12,0.19337491933749193,2013,1999,14,2093,21,26,1,0,0,0,0,1,1,0,0,0,0,0,0
H590,1.0,0,0,1,0,1,0.0,12,0.0686169068616907,2013,1950,63,2093,315,94,1,0,0,0,0,1,0,0,0,0,0,1,0
H19230,1.0,0,0,1,0,1,1.0,12,0.12454291245429126,2015,1950,65,1218,315,44,1,0,0,0,0,1,0,0,0,0,0,1,0
H359,1.0,0,0,0,1,0,0.0,12,0.16756291675629167,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6453,0.99726776,0,1,0,1,0,0.0,12,0.29597762959776297,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H6454,1.0,0,1,0,1,0,0.0,12,0.41277694127769415,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H6455,0.99726776,0,1,0,1,0,0.0,12,0.41277694127769415,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H6456,1.0,0,1,0,1,0,0.0,12,0.30307593030759306,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H1585,0.271232877,0,0,0,1,0,0.0,4,0.04366530436653044,2013,1960,53,2093,3733,989,1,0,0,1,0,0,0,0,0,0,1,0,0
H1658,1.0,0,0,0,1,0,1.0,12,0.09270810927081094,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H1659,0.832876712,0,0,0,1,0,0.0,9,0.09270810927081094,2013,1960,53,2093,3733,989,1,0,0,0,1,0,0,0,0,0,1,0,0
H19436,0.99726776,0,0,1,0,1,0.0,12,0.2794149279414928,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H19979,0.016393443,1,0,1,0,1,0.0,1,0.1094859109485911,2016,1950,66,1093,315,50,1,0,0,0,0,0,0,0,0,0,0,1,0
H3088,1.0,0,0,0,1,0,0.0,12,0.11378791137879114,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
